"","d1","v1","d2","v2","d3","v3","d4","v4","d5","v5","r0","a","b","r1","r2","w"
"1",0.8060710423151,0.16061584535925,0.7484420626071,0.15439388883931,0.6553502115567,0.15365393359881,0.5275653668297,0.15521212638019,0.3732689391606,0.15023705441113,1.826651640624,8.144846604668,0.173884663792,4.516457581932,1.30907082984,0.380358867286
"2",0.8293340491523,0.16278922414779,0.7726526559701,0.15686007981557,0.6847438072047,0.15610816066431,0.5641137259034,0.15908426689107,0.4157586954738,0.15586224380001,1.759827535638,8.835860593008,0.188603463286,4.533827283746,1.358305522343,0.368275557821
"3",0.8377735753544,0.16606720927234,0.778458259305,0.16031683790512,0.6850380019705,0.15901958590421,0.5590359959733,0.16076432117962,0.4057560896377,0.15806698445468,1.755970027312,8.273997901504,0.181042179158,4.506001019017,1.253890117107,0.372362489088
"4",0.8591107454028,0.16692186945921,0.7995358090768,0.16107945169296,0.7095277928497,0.16033712408629,0.5856267213403,0.16301213156173,0.4326804625302,0.16181408452726,1.844749649816,8.222340815977,0.176749852522,4.341903987744,1.263486188316,0.361536300436
"5",0.8021387306581,0.16057111326922,0.7427613397585,0.15444919121214,0.6448446698017,0.15236599438381,0.5103828209582,0.15470064008334,0.3503766340935,0.14877477669585,1.901764278901,8.739814755551,0.186230062315,4.667004445211,1.284349125932,0.396595933425
"6",0.86443486068,0.16742569601978,0.8047057080072,0.16130857551236,0.7149954654207,0.1605195683228,0.5911387651739,0.16384010801306,0.4373191697142,0.16280893742278,1.877974863968,8.380124443883,0.179442163663,4.336808173146,1.275096541766,0.380969302961
"7",0.8111406229418,0.16095248863049,0.7523479816449,0.15531081718832,0.6579623346316,0.1533737913063,0.5280268429242,0.15585750092724,0.3710273999118,0.15049337564833,1.881467739844,8.106188248963,0.177995332872,4.492424639804,1.304895593324,0.385009644983
"8",0.8306961972011,0.16238909013682,0.7729211310638,0.15663907139875,0.6842282472028,0.15623774711653,0.5628612105158,0.15867815491332,0.4130365646951,0.15722324486903,1.793884278858,8.107598446275,0.177797840347,4.402970203893,1.358165979774,0.38757307908
"9",0.7681041816934,0.15547598642364,0.7095327790031,0.14934890064755,0.6119717086236,0.14684426924651,0.4767798357651,0.14904589765629,0.3181494548784,0.14360065466645,1.874311975514,8.160449332498,0.180913449399,4.687672357848,1.326476572103,0.377833898571
"10",0.7813628174046,0.15730707062892,0.7245945981647,0.15196261561485,0.6309664125361,0.14981078097877,0.5023305381448,0.15117422491168,0.3488519985702,0.14569269755417,1.790645591439,8.271701568666,0.184671730804,4.650901874041,1.353422482111,0.367471550124
"11",0.7892597929662,0.15847952905689,0.7312554494298,0.15229083422764,0.6355261133984,0.14997940134835,0.5032482287238,0.15228252560107,0.3460567396429,0.14724085517835,1.874716154472,8.917268255794,0.187472179322,4.711610379704,1.324457664287,0.381399513827
"12",0.760508666047,0.15474522169705,0.7022316170051,0.14872769861439,0.6050522320065,0.14576309324792,0.470611876517,0.1475957600062,0.3134825603856,0.14094487131257,1.849191617455,8.162680583819,0.171366766413,4.70954266979,1.325411895803,0.392478813424
"13",0.7760459493203,0.15707364949503,0.7180492148132,0.15202202407844,0.6227208395928,0.14916176924242,0.492411881556,0.15048252463635,0.3381300134286,0.14373820626662,1.76535217484,8.332360155291,0.188000382611,4.727144490499,1.339970220092,0.364615941458
"14",0.8550129344673,0.16655377872255,0.7960464699583,0.1611458128625,0.7063980010727,0.16028438554279,0.5829412690049,0.16272529004986,0.4306961488165,0.16071165384651,1.823987366702,8.661147261439,0.177495276366,4.4279566261,1.266926465007,0.380465598193
"15",0.8141551943676,0.16020677921057,0.758107444513,0.15475742874372,0.6666169996087,0.15353753875766,0.5401363409345,0.15620476968411,0.3859766009591,0.15288438876115,1.899677947139,8.87290495102,0.172323858515,4.524348308615,1.311212028345,0.376670021136
"16",0.8496937451429,0.16618486658049,0.7914942097531,0.1600302331321,0.7012673781125,0.15927270263672,0.5790674214826,0.16230856086762,0.4283222128209,0.16029673773068,1.769827593681,8.199727849101,0.184045618752,4.408365774551,1.297802851951,0.371007716119
"17",0.8724381005024,0.16862561589181,0.813863616091,0.16290628126618,0.7252815215432,0.16233169065283,0.6055517803365,0.16570868106339,0.4561280452024,0.16333145913841,1.771371547592,8.830699941087,0.188065153709,4.424777840893,1.289596103735,0.38677978869
"18",0.8056104671694,0.15927291653391,0.748877074417,0.1533545661514,0.6574637991271,0.15253979190667,0.531579592106,0.15492251909838,0.378547254849,0.15045459219326,1.858896163159,8.337728057212,0.175184206615,4.495419217373,1.345346317471,0.37158096502
"19",0.8317081116083,0.16427531185226,0.7725734998252,0.15801184539712,0.6794772215474,0.15721140522732,0.5519207686243,0.15949229633506,0.3963514433348,0.15640773722828,1.85238000005,8.475598327121,0.181407087869,4.497585908314,1.285097079518,0.39224136773
"20",0.8238393903066,0.16423026386387,0.7649298276597,0.15793759115971,0.6698033418707,0.15669903584833,0.5402022188041,0.15852449403547,0.3843145487114,0.15577100365025,1.802741181899,8.171014062388,0.177364708904,4.522211218073,1.246079343894,0.374019801883
"21",0.8371217598764,0.16385600965924,0.7784402322304,0.15841687220105,0.68856822573,0.15758030200177,0.5651548706341,0.15968295202309,0.4134712003322,0.15827560484832,1.812186543304,8.309149603877,0.175871934872,4.425792389192,1.301656937472,0.376509001434
"22",0.7886638266113,0.15963683319543,0.7291806096907,0.15366952288157,0.6320351546506,0.15090794874024,0.4983918090372,0.15272295537626,0.3406372354301,0.14546990785461,1.819511114906,8.456369977667,0.173836714354,4.691732224884,1.252459660456,0.376812437811
"23",0.7926862223301,0.16013430827051,0.734298944436,0.15439740565734,0.6387475947629,0.15224934815576,0.5084251563974,0.15363351881589,0.3531599218822,0.14647911733886,1.770104572032,8.20143713088,0.188869673909,4.669070814259,1.333875612114,0.397651045826
"24",0.8517863282851,0.16719574990184,0.7934233316752,0.16095325969442,0.7029590573014,0.16009123115375,0.5795177168637,0.16244073732262,0.42796468131,0.16062175532507,1.795457829188,8.838650781225,0.179960219986,4.482651981399,1.259638864647,0.366546073914
"25",0.7860315623762,0.15831350201556,0.7280568385809,0.15285590657799,0.633545045171,0.15062591004725,0.5036430639968,0.15223702329074,0.3488582318741,0.14516941555428,1.806170244373,8.67685007724,0.188791591454,4.714399759311,1.346921133626,0.381634201315
"26",0.7820711408907,0.1578352908217,0.7254220529979,0.15203692795719,0.6332334748798,0.15029227726022,0.5065990835474,0.15156631456647,0.3552574766584,0.14673688608298,1.759037502712,8.610179887021,0.175008011533,4.690836156569,1.355346142366,0.396229037356
"27",0.7955749870546,0.1600640772016,0.7371183239636,0.15429653675347,0.6423809026957,0.15232717103839,0.5128062270071,0.15362064242279,0.3579878703192,0.14763806548388,1.799026574655,8.109103595125,0.177067162799,4.595010826094,1.312989081635,0.39396989228
"28",0.7505141039692,0.15337079925806,0.6938103344197,0.1466568895135,0.5992314340933,0.14449373043621,0.4688214997279,0.14569100071529,0.3155241629106,0.13951429314141,1.789163106935,8.453691178548,0.175211793698,4.775216814628,1.364210110824,0.369448663957
"29",0.839580029519,0.16614923260903,0.7804998379279,0.15998546959933,0.6873069652585,0.158691273645,0.5623825417347,0.16111898562522,0.40953291178,0.15831946397334,1.751385653075,8.217528936829,0.187891733393,4.499463086656,1.290217660817,0.390491133703
"30",0.7688418178502,0.15515583867783,0.7103137098901,0.14934012135328,0.6118192200791,0.14708397748197,0.4739659643242,0.14921299107913,0.3133311966453,0.14361000921014,1.927687109816,8.495381543078,0.180973732641,4.719666810086,1.30376685945,0.372955930068
"31",0.8466269070647,0.16601744352171,0.7865088386036,0.15972922541194,0.6930519411212,0.15887839751996,0.5640322610166,0.16165159703856,0.4062305558103,0.15915931652186,1.907712386455,8.401097777258,0.178531073943,4.419724565511,1.24302967148,0.375090178286
"32",0.7692352169917,0.15576436767834,0.7110563802335,0.14965613855061,0.6144985602348,0.14724947513177,0.4804941505605,0.14867060587153,0.3232132746587,0.14275509653093,1.859221195648,8.40516478076,0.17417757879,4.706886421322,1.313724499078,0.384003141861
"33",0.811258998924,0.16154955720647,0.7529845040776,0.15620066079444,0.657471819267,0.15460637482879,0.5272426900156,0.15626210472476,0.3704138422502,0.15081879825024,1.840785749645,8.229953145705,0.18516971994,4.552474509822,1.288845597548,0.363415694379
"34",0.8624347407284,0.1664671298696,0.8039080764553,0.16041871910294,0.7161378719671,0.16006095261535,0.5949476355667,0.16331536358721,0.4441586435764,0.16216300503549,1.850277088265,8.622286099434,0.182876110064,4.365821383124,1.320566384278,0.394291470164
"35",0.8381074288851,0.16504035640599,0.7802224112411,0.15902022253499,0.689787872841,0.15810366985127,0.5675075518712,0.16060082894762,0.4170122458782,0.15818159151514,1.758173781491,8.643059571305,0.177203836661,4.503416450993,1.277723780749,0.365762755188
"36",0.8130114847796,0.16254474947605,0.752828670102,0.15640983962801,0.654228396872,0.15382376177547,0.5187736885074,0.15652588686792,0.3573953634428,0.15042714661859,1.89522964147,8.115748490147,0.186525544526,4.557941781015,1.253115046632,0.372820297023
"37",0.8049559323248,0.16173211309397,0.7448478405533,0.15600108411989,0.6472458936889,0.15342731121524,0.5138003489091,0.15551211163683,0.3549585609116,0.14924351959599,1.833895604467,8.284423636515,0.184453035024,4.630259769985,1.268244432739,0.385815623429
"38",0.8147787241192,0.16217497173415,0.7555821467992,0.15610889725944,0.659121343674,0.15395359589594,0.525988706387,0.15691890726027,0.366322439088,0.15114641219906,1.904763581675,8.471100950158,0.18581792411,4.568425429207,1.276856722222,0.382440493957
"39",0.7671010496699,0.15491393155711,0.7093942986869,0.14937339109214,0.61213754366,0.14676507507064,0.4769791695314,0.14897362089405,0.3190035361653,0.14198236341367,1.887195983891,8.757439282125,0.181244780203,4.76856149369,1.3401468671,0.398587845753
"40",0.8055549982901,0.16225107792942,0.7455616469189,0.15705319467646,0.6476597940407,0.15466757701676,0.514423321037,0.15603743786256,0.3563248101119,0.14921533319538,1.794632851924,8.275553059361,0.18421679809,4.651570458145,1.24417129603,0.364143391182
"41",0.848261518699,0.16656077511506,0.7881192280387,0.16037537505171,0.6967553473673,0.1595347348307,0.5718546132205,0.16168203790412,0.4185264302417,0.1598349628812,1.814390374827,8.265454204673,0.177684908048,4.418579512837,1.271812346166,0.393260974977
"42",0.7458681741571,0.15186375950071,0.6883828733043,0.14557368238432,0.5918778231537,0.14356671059905,0.4572986427909,0.14478106504959,0.3007526387083,0.14014181353283,1.858018757128,8.323677744964,0.171713195404,4.757186194837,1.33708920349,0.365344349158
"43",0.7781123911874,0.15768780328076,0.7198042531338,0.152601000526,0.6242730079876,0.14956028796836,0.4935506632205,0.1510301940164,0.3387464551526,0.14428236564991,1.766803289123,8.384495957984,0.181325624075,4.731016287108,1.327538230636,0.390082879632
"44",0.8364425015613,0.16530965288988,0.7776555829946,0.15952758158813,0.6854061455682,0.15845381252698,0.5601916993019,0.16028482822322,0.4073598465993,0.15791391729876,1.779138241972,8.233353836992,0.177550744529,4.471342312618,1.277575973236,0.393333164916
"45",0.8045630873933,0.16245734667005,0.744773845542,0.15643535616976,0.6482488919203,0.15475387022814,0.5167089502486,0.15585754053772,0.3603520697605,0.14844600308949,1.766515632311,8.348918310658,0.181801690023,4.661581779481,1.246328130606,0.361819493341
"46",0.8542195713984,0.16571245657744,0.7964433801336,0.15928620923911,0.7095527573988,0.15886871679825,0.591242799001,0.16255940364358,0.4435665626387,0.16032490207158,1.780194579096,8.512922526501,0.176842362495,4.379682485974,1.324288545729,0.37673229508
"47",0.8148735114931,0.16224997424627,0.7553458334799,0.15608778402088,0.6583258514192,0.15393312625274,0.5250643883276,0.15669436018671,0.3652889078451,0.15081227041324,1.90939827097,8.383121028328,0.176031284858,4.542895102814,1.243343927911,0.379447800791
"48",0.8205666671125,0.16131976420056,0.7628385128155,0.15601075638121,0.6703818618468,0.15435150446163,0.5416692236283,0.15773798288051,0.3852154213429,0.15348190042383,1.927990760118,8.84764309912,0.177766176569,4.521300445033,1.296666202115,0.381136779521
"49",0.789431907094,0.15895027057695,0.7324587550188,0.15325535111941,0.6396622040494,0.15148581142591,0.5123031632781,0.15302200006159,0.3601919787733,0.14641824055653,1.763600053777,8.870746069294,0.18401266403,4.72065152591,1.333011369615,0.370574628637
"50",0.8415806551587,0.1655595920349,0.7840932003969,0.15976513942497,0.6932845596501,0.15872123646582,0.569976007834,0.16109593408593,0.4189213012737,0.15906646613263,1.766228705012,8.488145794677,0.174094881511,4.473936884908,1.271516807087,0.392160267835
"51",0.8566466382359,0.16558927066861,0.8005828866962,0.16003058696233,0.7150226914055,0.15941150778243,0.5996234022546,0.16296631641841,0.4542969072004,0.16105462743634,1.752103945592,8.851295837658,0.175658401714,4.407658121846,1.332097405688,0.375872342111
"52",0.8036235247417,0.16128508039613,0.7464834028231,0.15522205423455,0.6529729374961,0.15360481917026,0.5254794406417,0.15566008610832,0.372766145719,0.15241682401491,1.762939078653,8.842796147049,0.178814628304,4.676717790807,1.290084048945,0.377076527279
"53",0.8286784650951,0.16263960284957,0.772206563327,0.15666939690044,0.6847887915151,0.15595361003596,0.5649239605557,0.15889380262532,0.4178068596073,0.15595331674428,1.753114330247,8.848354928012,0.17215479903,4.515326928255,1.334723667482,0.390163599916
"54",0.8470539243915,0.16593454513483,0.7868187175556,0.15966869495009,0.6935128471645,0.15882069088669,0.5650378192286,0.16147817066067,0.4074919726939,0.15953754811956,1.898092103756,8.187639968695,0.180743299964,4.393212916037,1.25976219838,0.381732441537
"55",0.792551289161,0.15858395722682,0.7342683230636,0.15240372738854,0.6382910589863,0.15007367921487,0.5051556914461,0.15288731706149,0.3466412811387,0.14768714238389,1.908960286277,8.488508558426,0.175889625081,4.610234408767,1.2963093999,0.386547092768
"56",0.8654524922163,0.16791297160238,0.8057466479477,0.16212759621642,0.7155852907981,0.16080977079242,0.5910837110997,0.16407448285939,0.4370714724823,0.16291284918669,1.881184851189,8.802474587122,0.17888000381,4.399951964368,1.258266806903,0.393161055743
"57",0.7728943896393,0.15831758393617,0.7131544607069,0.15153250450629,0.6141679967796,0.14903402210778,0.4787695012311,0.1497820754213,0.3206713881412,0.14263354228583,1.798688495964,8.341909170973,0.171395443933,4.760335132357,1.250299857039,0.381282037961
"58",0.8120580328438,0.16058088287772,0.7532083406254,0.15427427995844,0.6588710854361,0.15244557020332,0.5274721129303,0.15592980615871,0.3688788255507,0.15065822707725,1.930487379487,8.28319812422,0.188379735633,4.509606979618,1.330556455167,0.38927963844
"59",0.8158610144096,0.16167031978917,0.7582558768712,0.15606840852441,0.6646809276159,0.15494081491307,0.5358869632721,0.15719239282586,0.380284020319,0.15264812548508,1.872717845591,8.904730195158,0.175672604049,4.583792918064,1.286385769309,0.394073177984
"60",0.7893754839592,0.15856520904279,0.730846117131,0.15237933162273,0.6344795885012,0.1498223929527,0.5017663325462,0.15308895987243,0.3441302278111,0.14639676653456,1.863542879214,8.352230344916,0.175398033342,4.633638617718,1.295652450243,0.394556873424
"61",0.7950144545879,0.16103626846417,0.7350064961084,0.15480128253106,0.6355500095231,0.15202385521631,0.4994142014015,0.15394520845525,0.339157979457,0.14672281998002,1.842078345683,8.828149214612,0.189130987044,4.767991141624,1.254109817951,0.373603547165
"62",0.8076961982668,0.16202418289263,0.748056606565,0.15653460212235,0.6510981442238,0.15421809976549,0.5189085729031,0.15604589776985,0.361167810421,0.14980190825051,1.835013834862,8.494029432778,0.183667500687,4.634711006395,1.265633735148,0.377117058162
"63",0.8261204106689,0.16322720282166,0.7675878868473,0.15785357427172,0.6727772514352,0.15674454248798,0.543381601566,0.15861740817974,0.3863660877552,0.15477316421569,1.873431672517,8.666040904415,0.183460322242,4.546585867137,1.278971575556,0.38690264367
"64",0.81094712574,0.16411850106189,0.7499359838425,0.15824486805333,0.6506841502339,0.15566346125604,0.5160717690127,0.15699299570994,0.3563997137735,0.14904493924736,1.797887263086,8.151981565805,0.185586674963,4.645690138338,1.237371976006,0.392018679476
"65",0.8340236783366,0.1645889267242,0.7738476335737,0.15842242402812,0.6789325270193,0.15747267314092,0.5479101802948,0.15989359548613,0.3888863070573,0.15573344452502,1.906960597437,8.320246576814,0.185708014972,4.475503236405,1.27226916323,0.393543793982
"66",0.8024467971004,0.16005655146267,0.7451424514418,0.15383507564379,0.6524254145024,0.15311255730997,0.5256089860318,0.15478181430841,0.3722642022801,0.15053559348903,1.80573189827,8.22122219339,0.181075875283,4.55100204354,1.339270972336,0.376354108177
"67",0.8777697541156,0.16902649050385,0.8174242087243,0.16303122441729,0.7287154868803,0.1621572985676,0.6078085428732,0.16635817776359,0.4567446054542,0.16447903775359,1.810352952068,8.351516240161,0.183223983107,4.323879463294,1.273545513972,0.373886982348
"68",0.8093943336194,0.16141742465491,0.7504441655245,0.15605000325175,0.6546475938344,0.15359426921115,0.523616400913,0.15595843501921,0.3660184778602,0.15036677361165,1.8606281226,8.194475973769,0.176251677458,4.541176039542,1.275904884055,0.388417548482
"69",0.7734097330721,0.15653208612968,0.7160714175278,0.15113515330982,0.6224642383931,0.14865231011255,0.4936450854434,0.14985919647605,0.3406287427177,0.14327546925224,1.770708883303,8.262989456575,0.182042737407,4.689882988756,1.363764749087,0.378452277466
"70",0.8212038783741,0.16374501897214,0.7616353254783,0.15821037409848,0.6648662257483,0.15594260578398,0.5323591095517,0.15827554616174,0.3734165631645,0.15204426190263,1.865838796038,8.502226764591,0.186337826253,4.577711342248,1.249379512519,0.361976686926
"71",0.8324797989018,0.16487717077791,0.773017196645,0.159045548497,0.6778385926114,0.15802048801934,0.5486009492783,0.15981611903933,0.3920517482948,0.15641738761586,1.821374875268,8.399328102946,0.182160791436,4.528019847175,1.24737283097,0.376189211207
"72",0.8733009580524,0.16995072559824,0.8130331038055,0.16363465276844,0.7216582992007,0.16277126537016,0.5987051885252,0.16622298568245,0.4463695769937,0.16396029647083,1.767397041989,8.189839606042,0.185063286347,4.370022989701,1.242050807717,0.36663299928
"73",0.850510669991,0.16533656992804,0.7922118187907,0.15944370595492,0.7027819079456,0.15844388988354,0.5794261344395,0.16177512192588,0.4266871446284,0.16056272763406,1.880028035253,8.900668171689,0.181856575966,4.437821309792,1.304056131242,0.384776999275
"74",0.7717405938321,0.15492257449201,0.714390155626,0.14920134150595,0.6195074136669,0.14741115350449,0.4881395865133,0.14947297295305,0.3324681443261,0.14353241618596,1.871781600539,8.67104134122,0.176590466169,4.696498537836,1.34182312129,0.375580603361
"75",0.8725350415329,0.16953112436403,0.8117135893226,0.16339329547334,0.7202393147637,0.16277668022385,0.5949222804155,0.16531796434072,0.4403772223252,0.16386852474195,1.850588513146,8.632930564427,0.186767283705,4.402286899469,1.246979529731,0.382129210945
